id,name,age_group,pop_2022
1439,Färgelanda,15-19 years,354
1439,Färgelanda,20-24 years,260
1439,Färgelanda,25-29 years,327
1439,Färgelanda,30-34 years,396
1439,Färgelanda,35-39 years,359
1439,Färgelanda,40-44 years,326
1439,Färgelanda,45-49 years,369
1439,Färgelanda,50-54 years,430
1439,Färgelanda,55-59 years,471
1439,Färgelanda,60-64 years,439
1439,Färgelanda,65-69 years,471
1439,Färgelanda,70-74 years,453
1439,Färgelanda,75-79 years,369
1439,Färgelanda,80-84 years,224
1439,Färgelanda,85-89 years,133
1439,Färgelanda,90-94 years,68
1439,Färgelanda,95-99 years,16
1439,Färgelanda,100+ years,1
1440,Ale,0-4 years,2093
1440,Ale,5-9 years,2332
1440,Ale,10-14 years,2259
1440,Ale,15-19 years,2008
1440,Ale,20-24 years,1597
1440,Ale,25-29 years,1704
1440,Ale,30-34 years,2372
1440,Ale,35-39 years,2257
1440,Ale,40-44 years,2220
1440,Ale,45-49 years,2274
1440,Ale,50-54 years,2095
1440,Ale,55-59 years,2021
1440,Ale,60-64 years,1528
1440,Ale,65-69 years,1313
1440,Ale,70-74 years,1380
1440,Ale,75-79 years,1449
1440,Ale,80-84 years,859
1440,Ale,85-89 years,450
1440,Ale,90-94 years,142
1440,Ale,95-99 years,37
1440,Ale,100+ years,4
1441,Lerum,0-4 years,2716
1441,Lerum,5-9 years,3297
1441,Lerum,10-14 years,3391
1441,Lerum,15-19 years,3131
1441,Lerum,20-24 years,1791
1441,Lerum,25-29 years,1425
1441,Lerum,30-34 years,2495
1441,Lerum,35-39 years,3043
1441,Lerum,40-44 years,3189
1441,Lerum,45-49 years,3183
1441,Lerum,50-54 years,3205
1441,Lerum,55-59 years,2795
1441,Lerum,60-64 years,2105
1441,Lerum,65-69 years,1837
1441,Lerum,70-74 years,1745
1441,Lerum,75-79 years,1925
1441,Lerum,80-84 years,1245
1441,Lerum,85-89 years,668
1441,Lerum,90-94 years,278
1441,Lerum,95-99 years,71
1441,Lerum,100+ years,1
1442,Vårgårda,0-4 years,718
1442,Vårgårda,5-9 years,859
1442,Vårgårda,10-14 years,772
1442,Vårgårda,15-19 years,733
1442,Vårgårda,20-24 years,602
1442,Vårgårda,25-29 years,658
1442,Vårgårda,30-34 years,893
1442,Vårgårda,35-39 years,768
1442,Vårgårda,40-44 years,703
1442,Vårgårda,45-49 years,732
1442,Vårgårda,50-54 years,783
1442,Vårgårda,55-59 years,788
1442,Vårgårda,60-64 years,678
1442,Vårgårda,65-69 years,681
1442,Vårgårda,70-74 years,664
1442,Vårgårda,75-79 years,585
1442,Vårgårda,80-84 years,345
1442,Vårgårda,85-89 years,193
1442,Vårgårda,90-94 years,95
1442,Vårgårda,95-99 years,17
1442,Vårgårda,100+ years,1
1443,Bollebygd,0-4 years,543
1443,Bollebygd,5-9 years,633
1443,Bollebygd,10-14 years,678
1443,Bollebygd,15-19 years,620
1443,Bollebygd,20-24 years,379
1443,Bollebygd,25-29 years,390
1443,Bollebygd,30-34 years,610
1443,Bollebygd,35-39 years,649
1443,Bollebygd,40-44 years,640
1443,Bollebygd,45-49 years,624
1443,Bollebygd,50-54 years,672
1443,Bollebygd,55-59 years,676
1443,Bollebygd,60-64 years,498
1443,Bollebygd,65-69 years,531
1443,Bollebygd,70-74 years,539
1443,Bollebygd,75-79 years,497
1443,Bollebygd,80-84 years,297
1443,Bollebygd,85-89 years,150
1443,Bollebygd,90-94 years,65
1443,Bollebygd,95-99 years,10
1443,Bollebygd,100+ years,2
1444,Grästorp,0-4 years,261
1444,Grästorp,5-9 years,291
1444,Grästorp,10-14 years,313
1444,Grästorp,15-19 years,318
1444,Grästorp,20-24 years,248
1444,Grästorp,25-29 years,235
1444,Grästorp,30-34 years,371
1444,Grästorp,35-39 years,281
1444,Grästorp,40-44 years,262
1444,Grästorp,45-49 years,366
1444,Grästorp,50-54 years,377
1444,Grästorp,55-59 years,427
1444,Grästorp,60-64 years,380
1444,Grästorp,65-69 years,385
1444,Grästorp,70-74 years,403
1444,Grästorp,75-79 years,327
1444,Grästorp,80-84 years,204
1444,Grästorp,85-89 years,115
1444,Grästorp,90-94 years,59
1444,Grästorp,95-99 years,22
1444,Grästorp,100+ years,1
1445,Essunga,0-4 years,294
1445,Essunga,5-9 years,360
1445,Essunga,10-14 years,359
1445,Essunga,15-19 years,290
1445,Essunga,20-24 years,226
1445,Essunga,25-29 years,247
1445,Essunga,30-34 years,351
1445,Essunga,35-39 years,311
1445,Essunga,40-44 years,328
1445,Essunga,45-49 years,300
1445,Essunga,50-54 years,358
1445,Essunga,55-59 years,409
1445,Essunga,60-64 years,363
1445,Essunga,65-69 years,377
1445,Essunga,70-74 years,437
1445,Essunga,75-79 years,322
1445,Essunga,80-84 years,184
1445,Essunga,85-89 years,121
1445,Essunga,90-94 years,60
1445,Essunga,95-99 years,18
1445,Essunga,100+ years,2
1446,Karlsborg,0-4 years,316
1446,Karlsborg,5-9 years,354
1446,Karlsborg,10-14 years,362
1446,Karlsborg,15-19 years,344
1446,Karlsborg,20-24 years,334
1446,Karlsborg,25-29 years,340
1446,Karlsborg,30-34 years,405
1446,Karlsborg,35-39 years,384
1446,Karlsborg,40-44 years,353
1446,Karlsborg,45-49 years,416
1446,Karlsborg,50-54 years,398
1446,Karlsborg,55-59 years,490
1446,Karlsborg,60-64 years,432
1446,Karlsborg,65-69 years,458
1446,Karlsborg,70-74 years,542
1446,Karlsborg,75-79 years,567
1446,Karlsborg,80-84 years,319
1446,Karlsborg,85-89 years,156
1446,Karlsborg,90-94 years,70
1446,Karlsborg,95-99 years,14
1446,Karlsborg,100+ years,3
1447,Gullspång,0-4 years,241
1447,Gullspång,5-9 years,243
1447,Gullspång,10-14 years,245
1447,Gullspång,15-19 years,269
1447,Gullspång,20-24 years,196
1447,Gullspång,25-29 years,179
1447,Gullspång,30-34 years,262
1447,Gullspång,35-39 years,230
1447,Gullspång,40-44 years,226
1447,Gullspång,45-49 years,248
1447,Gullspång,50-54 years,337
1447,Gullspång,55-59 years,417
1447,Gullspång,60-64 years,401
1447,Gullspång,65-69 years,454
1447,Gullspång,70-74 years,432
1447,Gullspång,75-79 years,390
1447,Gullspång,80-84 years,238
1447,Gullspång,85-89 years,113
1447,Gullspång,90-94 years,62
1447,Gullspång,95-99 years,11
1447,Gullspång,100+ years,0
1452,Tranemo,0-4 years,633
1452,Tranemo,5-9 years,681
1452,Tranemo,10-14 years,726
1452,Tranemo,15-19 years,674
1452,Tranemo,20-24 years,547
1452,Tranemo,25-29 years,536
1452,Tranemo,30-34 years,697
1452,Tranemo,35-39 years,721
1452,Tranemo,40-44 years,676
1452,Tranemo,45-49 years,695
1452,Tranemo,50-54 years,737
1452,Tranemo,55-59 years,888
1452,Tranemo,60-64 years,740
1452,Tranemo,65-69 years,712
1452,Tranemo,70-74 years,785
1452,Tranemo,75-79 years,689
1452,Tranemo,80-84 years,418
1452,Tranemo,85-89 years,221
1452,Tranemo,90-94 years,124
1452,Tranemo,95-99 years,37
1452,Tranemo,100+ years,3
1460,Bengtsfors,0-4 years,376
1460,Bengtsfors,5-9 years,447
1460,Bengtsfors,10-14 years,506
1460,Bengtsfors,15-19 years,467
1460,Bengtsfors,20-24 years,384
1460,Bengtsfors,25-29 years,419
1460,Bengtsfors,30-34 years,527
1460,Bengtsfors,35-39 years,458
1460,Bengtsfors,40-44 years,427
1460,Bengtsfors,45-49 years,486
1460,Bengtsfors,50-54 years,602
1460,Bengtsfors,55-59 years,679
1460,Bengtsfors,60-64 years,660
1460,Bengtsfors,65-69 years,635
1460,Bengtsfors,70-74 years,755
1460,Bengtsfors,75-79 years,638
1460,Bengtsfors,80-84 years,384
1460,Bengtsfors,85-89 years,241
1460,Bengtsfors,90-94 years,111
1460,Bengtsfors,95-99 years,50
1460,Bengtsfors,100+ years,3
1461,Mellerud,0-4 years,449
1461,Mellerud,5-9 years,535
1461,Mellerud,10-14 years,528
1461,Mellerud,15-19 years,472
1461,Mellerud,20-24 years,417
1461,Mellerud,25-29 years,445
1461,Mellerud,30-34 years,544
1461,Mellerud,35-39 years,506
1461,Mellerud,40-44 years,451
1461,Mellerud,45-49 years,484
1461,Mellerud,50-54 years,537
1461,Mellerud,55-59 years,661
1461,Mellerud,60-64 years,631
1461,Mellerud,65-69 years,632
1461,Mellerud,70-74 years,672
1461,Mellerud,75-79 years,596
1461,Mellerud,80-84 years,351
1461,Mellerud,85-89 years,209
1461,Mellerud,90-94 years,108
1461,Mellerud,95-99 years,31
1461,Mellerud,100+ years,4
1462,Lilla Edet,0-4 years,900
1462,Lilla Edet,5-9 years,964
1462,Lilla Edet,10-14 years,868
1462,Lilla Edet,15-19 years,741
1462,Lilla Edet,20-24 years,612
1462,Lilla Edet,25-29 years,778
1462,Lilla Edet,30-34 years,1065
1462,Lilla Edet,35-39 years,1076
1462,Lilla Edet,40-44 years,889
1462,Lilla Edet,45-49 years,832
1462,Lilla Edet,50-54 years,874
1462,Lilla Edet,55-59 years,1033
1462,Lilla Edet,60-64 years,841
1462,Lilla Edet,65-69 years,831
1462,Lilla Edet,70-74 years,744
1462,Lilla Edet,75-79 years,681
1462,Lilla Edet,80-84 years,382
1462,Lilla Edet,85-89 years,199
1462,Lilla Edet,90-94 years,101
1462,Lilla Edet,95-99 years,16
1462,Lilla Edet,100+ years,1
1463,Mark,0-4 years,1897
1463,Mark,5-9 years,2087
1463,Mark,10-14 years,2212
1463,Mark,15-19 years,2165
1463,Mark,20-24 years,1630
1463,Mark,25-29 years,1733
1463,Mark,30-34 years,2287
1463,Mark,35-39 years,2082
1463,Mark,40-44 years,1985
1463,Mark,45-49 years,2159
1463,Mark,50-54 years,2317
1463,Mark,55-59 years,2460
1463,Mark,60-64 years,2089
1463,Mark,65-69 years,2147
1463,Mark,70-74 years,2044
1463,Mark,75-79 years,1828
1463,Mark,80-84 years,1109
1463,Mark,85-89 years,686
1463,Mark,90-94 years,333
1463,Mark,95-99 years,73
1463,Mark,100+ years,6
1465,Svenljunga,0-4 years,590
1465,Svenljunga,5-9 years,632
1465,Svenljunga,10-14 years,653
1465,Svenljunga,15-19 years,570
1465,Svenljunga,20-24 years,470
1465,Svenljunga,25-29 years,477
1465,Svenljunga,30-34 years,704
1465,Svenljunga,35-39 years,597
1465,Svenljunga,40-44 years,574
1465,Svenljunga,45-49 years,571
1465,Svenljunga,50-54 years,721
1465,Svenljunga,55-59 years,792
1465,Svenljunga,60-64 years,691
1465,Svenljunga,65-69 years,701
1465,Svenljunga,70-74 years,747
1465,Svenljunga,75-79 years,628
1465,Svenljunga,80-84 years,376
1465,Svenljunga,85-89 years,215
1465,Svenljunga,90-94 years,87
1465,Svenljunga,95-99 years,19
1465,Svenljunga,100+ years,1
1466,Herrljunga,0-4 years,469
1466,Herrljunga,5-9 years,553
1466,Herrljunga,10-14 years,550
1466,Herrljunga,15-19 years,512
1466,Herrljunga,20-24 years,465
1466,Herrljunga,25-29 years,522
1466,Herrljunga,30-34 years,586
1466,Herrljunga,35-39 years,550
1466,Herrljunga,40-44 years,488
1466,Herrljunga,45-49 years,559
1466,Herrljunga,50-54 years,600
1466,Herrljunga,55-59 years,682
1466,Herrljunga,60-64 years,582
1466,Herrljunga,65-69 years,606
1466,Herrljunga,70-74 years,619
1466,Herrljunga,75-79 years,544
1466,Herrljunga,80-84 years,341
1466,Herrljunga,85-89 years,185
1466,Herrljunga,90-94 years,73
1466,Herrljunga,95-99 years,24
1466,Herrljunga,100+ years,7
1470,Vara,0-4 years,806
1470,Vara,5-9 years,916
1470,Vara,10-14 years,962
1470,Vara,15-19 years,923
1470,Vara,20-24 years,756
1470,Vara,25-29 years,825
1470,Vara,30-34 years,1053
1470,Vara,35-39 years,881
1470,Vara,40-44 years,913
1470,Vara,45-49 years,974
1470,Vara,50-54 years,1079
1470,Vara,55-59 years,1116
1470,Vara,60-64 years,1003
1470,Vara,65-69 years,1083
1470,Vara,70-74 years,937
1470,Vara,75-79 years,865
1470,Vara,80-84 years,574
1470,Vara,85-89 years,321
1470,Vara,90-94 years,134
1470,Vara,95-99 years,39
1470,Vara,100+ years,3
1471,Götene,0-4 years,641
1471,Götene,5-9 years,742
1471,Götene,10-14 years,795
1471,Götene,15-19 years,758
1471,Götene,20-24 years,506
1471,Götene,25-29 years,585
1471,Götene,30-34 years,779
1471,Götene,35-39 years,732
1471,Götene,40-44 years,719
1471,Götene,45-49 years,746
1471,Götene,50-54 years,892
1471,Götene,55-59 years,967
1471,Götene,60-64 years,926
1471,Götene,65-69 years,876
1471,Götene,70-74 years,911
1471,Götene,75-79 years,817
1471,Götene,80-84 years,475
1471,Götene,85-89 years,272
1471,Götene,90-94 years,104
1471,Götene,95-99 years,26
1471,Götene,100+ years,6
1472,Tibro,0-4 years,634
1472,Tibro,5-9 years,675
1472,Tibro,10-14 years,646
1472,Tibro,15-19 years,648
1472,Tibro,20-24 years,540
1472,Tibro,25-29 years,602
1472,Tibro,30-34 years,743
1472,Tibro,35-39 years,680
1472,Tibro,40-44 years,598
1472,Tibro,45-49 years,622
1472,Tibro,50-54 years,734
1472,Tibro,55-59 years,783
1472,Tibro,60-64 years,666
1472,Tibro,65-69 years,669
1472,Tibro,70-74 years,641
1472,Tibro,75-79 years,656
1472,Tibro,80-84 years,461
1472,Tibro,85-89 years,255
1472,Tibro,90-94 years,118
1472,Tibro,95-99 years,25
1472,Tibro,100+ years,3
1473,Töreboda,0-4 years,419
1473,Töreboda,5-9 years,514
1473,Töreboda,10-14 years,489
1473,Töreboda,15-19 years,519
1473,Töreboda,20-24 years,454
1473,Töreboda,25-29 years,431
1473,Töreboda,30-34 years,551
1473,Töreboda,35-39 years,476
1473,Töreboda,40-44 years,482
1473,Töreboda,45-49 years,498
1473,Töreboda,50-54 years,541
1473,Töreboda,55-59 years,664
1473,Töreboda,60-64 years,680
1473,Töreboda,65-69 years,637
1473,Töreboda,70-74 years,645
1473,Töreboda,75-79 years,574
1473,Töreboda,80-84 years,331
1473,Töreboda,85-89 years,171
1473,Töreboda,90-94 years,81
1473,Töreboda,95-99 years,25
1473,Töreboda,100+ years,4
1480,Göteborg,0-4 years,33814
1480,Göteborg,5-9 years,32186
1480,Göteborg,10-14 years,32061
1480,Göteborg,15-19 years,30484
1480,Göteborg,20-24 years,41730
1480,Göteborg,25-29 years,53711
1480,Göteborg,30-34 years,57513
1480,Göteborg,35-39 years,46478
1480,Göteborg,40-44 years,39725
1480,Göteborg,45-49 years,36659
1480,Göteborg,50-54 years,34535
1480,Göteborg,55-59 years,34875
1480,Göteborg,60-64 years,29155
1480,Göteborg,65-69 years,26253
1480,Göteborg,70-74 years,23314
1480,Göteborg,75-79 years,20420
1480,Göteborg,80-84 years,12337
1480,Göteborg,85-89 years,6956
1480,Göteborg,90-94 years,3468
1480,Göteborg,95-99 years,1024
1480,Göteborg,100+ years,143
1481,Mölndal,0-4 years,4123
1481,Mölndal,5-9 years,4273
1481,Mölndal,10-14 years,4547
1481,Mölndal,15-19 years,4201
1481,Mölndal,20-24 years,3592
1481,Mölndal,25-29 years,4845
1481,Mölndal,30-34 years,5695
1481,Mölndal,35-39 years,5145
1481,Mölndal,40-44 years,4910
1481,Mölndal,45-49 years,4892
1481,Mölndal,50-54 years,4699
1481,Mölndal,55-59 years,4432
1481,Mölndal,60-64 years,3523
1481,Mölndal,65-69 years,2972
1481,Mölndal,70-74 years,2689
1481,Mölndal,75-79 years,2491
1481,Mölndal,80-84 years,1550
1481,Mölndal,85-89 years,972
1481,Mölndal,90-94 years,437
1481,Mölndal,95-99 years,108
1481,Mölndal,100+ years,13
1482,Kungälv,0-4 years,3044
1482,Kungälv,5-9 years,3001
1482,Kungälv,10-14 years,3093
1482,Kungälv,15-19 years,2885
1482,Kungälv,20-24 years,2274
1482,Kungälv,25-29 years,2731
1482,Kungälv,30-34 years,3650
1482,Kungälv,35-39 years,3171
1482,Kungälv,40-44 years,2763
1482,Kungälv,45-49 years,3152
1482,Kungälv,50-54 years,3173
1482,Kungälv,55-59 years,3420
1482,Kungälv,60-64 years,2772
1482,Kungälv,65-69 years,2451
1482,Kungälv,70-74 years,2215
1482,Kungälv,75-79 years,2335
1482,Kungälv,80-84 years,1487
1482,Kungälv,85-89 years,921
1482,Kungälv,90-94 years,427
1482,Kungälv,95-99 years,87
1482,Kungälv,100+ years,16
1484,Lysekil,0-4 years,577
1484,Lysekil,5-9 years,667
1484,Lysekil,10-14 years,776
1484,Lysekil,15-19 years,705
1484,Lysekil,20-24 years,538
1484,Lysekil,25-29 years,599
1484,Lysekil,30-34 years,737
1484,Lysekil,35-39 years,706
1484,Lysekil,40-44 years,705
1484,Lysekil,45-49 years,747
1484,Lysekil,50-54 years,883
1484,Lysekil,55-59 years,1056
1484,Lysekil,60-64 years,1000
1484,Lysekil,65-69 years,1141
1484,Lysekil,70-74 years,1113
1484,Lysekil,75-79 years,1027
1484,Lysekil,80-84 years,647
1484,Lysekil,85-89 years,322
1484,Lysekil,90-94 years,181
1484,Lysekil,95-99 years,39
1484,Lysekil,100+ years,4
1485,Uddevalla,0-4 years,3248
1485,Uddevalla,5-9 years,3494
1485,Uddevalla,10-14 years,3610
1485,Uddevalla,15-19 years,3365
1485,Uddevalla,20-24 years,2994
1485,Uddevalla,25-29 years,3361
1485,Uddevalla,30-34 years,4028
1485,Uddevalla,35-39 years,3398
1485,Uddevalla,40-44 years,3205
1485,Uddevalla,45-49 years,3375
1485,Uddevalla,50-54 years,3539
1485,Uddevalla,55-59 years,3821
1485,Uddevalla,60-64 years,3343
1485,Uddevalla,65-69 years,3253
1485,Uddevalla,70-74 years,2939
1485,Uddevalla,75-79 years,2690
1485,Uddevalla,80-84 years,1812
1485,Uddevalla,85-89 years,1150
1485,Uddevalla,90-94 years,510
1485,Uddevalla,95-99 years,126
1485,Uddevalla,100+ years,21
1486,Strömstad,0-4 years,685
1486,Strömstad,5-9 years,823
1486,Strömstad,10-14 years,834
1486,Strömstad,15-19 years,666
1486,Strömstad,20-24 years,561
1486,Strömstad,25-29 years,694
1486,Strömstad,30-34 years,937
1486,Strömstad,35-39 years,853
1486,Strömstad,40-44 years,814
1486,Strömstad,45-49 years,869
1486,Strömstad,50-54 years,839
1486,Strömstad,55-59 years,832
1486,Strömstad,60-64 years,770
1486,Strömstad,65-69 years,788
1486,Strömstad,70-74 years,806
1486,Strömstad,75-79 years,706
1486,Strömstad,80-84 years,435
1486,Strömstad,85-89 years,230
1486,Strömstad,90-94 years,110
1486,Strömstad,95-99 years,37
1486,Strömstad,100+ years,1
1487,Vänersborg,0-4 years,2254
1487,Vänersborg,5-9 years,2340
1487,Vänersborg,10-14 years,2415
1487,Vänersborg,15-19 years,2362
1487,Vänersborg,20-24 years,1989
1487,Vänersborg,25-29 years,2184
1487,Vänersborg,30-34 years,2705
1487,Vänersborg,35-39 years,2322
1487,Vänersborg,40-44 years,2117
1487,Vänersborg,45-49 years,2259
1487,Vänersborg,50-54 years,2533
1487,Vänersborg,55-59 years,2806
1487,Vänersborg,60-64 years,2353
1487,Vänersborg,65-69 years,2273
1487,Vänersborg,70-74 years,2194
1487,Vänersborg,75-79 years,2132
1487,Vänersborg,80-84 years,1418
1487,Vänersborg,85-89 years,816
1487,Vänersborg,90-94 years,329
1487,Vänersborg,95-99 years,94
1487,Vänersborg,100+ years,9
1488,Trollhättan,0-4 years,3278
1488,Trollhättan,5-9 years,3596
1488,Trollhättan,10-14 years,3661
1488,Trollhättan,15-19 years,3678
1488,Trollhättan,20-24 years,3648
1488,Trollhättan,25-29 years,4064
1488,Trollhättan,30-34 years,4483
1488,Trollhättan,35-39 years,3596
1488,Trollhättan,40-44 years,3496
1488,Trollhättan,45-49 years,3507
1488,Trollhättan,50-54 years,3702
1488,Trollhättan,55-59 years,3931
1488,Trollhättan,60-64 years,3217
1488,Trollhättan,65-69 years,2853
1488,Trollhättan,70-74 years,2817
1488,Trollhättan,75-79 years,2534
1488,Trollhättan,80-84 years,1694
1488,Trollhättan,85-89 years,951
1488,Trollhättan,90-94 years,430
1488,Trollhättan,95-99 years,123
1488,Trollhättan,100+ years,15
1489,Alingsås,0-4 years,2372
1489,Alingsås,5-9 years,2645
1489,Alingsås,10-14 years,2738
1489,Alingsås,15-19 years,2568
1489,Alingsås,20-24 years,1954
1489,Alingsås,25-29 years,2125
1489,Alingsås,30-34 years,2770
1489,Alingsås,35-39 years,2756
1489,Alingsås,40-44 years,2561
1489,Alingsås,45-49 years,2615
1489,Alingsås,50-54 years,2620
1489,Alingsås,55-59 years,2533
1489,Alingsås,60-64 years,2297
1489,Alingsås,65-69 years,2306
1489,Alingsås,70-74 years,2384
1489,Alingsås,75-79 years,2308
1489,Alingsås,80-84 years,1409
1489,Alingsås,85-89 years,781
1489,Alingsås,90-94 years,351
1489,Alingsås,95-99 years,94
1489,Alingsås,100+ years,12
1490,Borås,0-4 years,6304
1490,Borås,5-9 years,6975
1490,Borås,10-14 years,7122
1490,Borås,15-19 years,6726
1490,Borås,20-24 years,7252
1490,Borås,25-29 years,7686
1490,Borås,30-34 years,8482
1490,Borås,35-39 years,7554
1490,Borås,40-44 years,6964
1490,Borås,45-49 years,6952
1490,Borås,50-54 years,7020
1490,Borås,55-59 years,7268
1490,Borås,60-64 years,5975
1490,Borås,65-69 years,5459
1490,Borås,70-74 years,5258
1490,Borås,75-79 years,5037
1490,Borås,80-84 years,3283
1490,Borås,85-89 years,1961
1490,Borås,90-94 years,895
1490,Borås,95-99 years,235
1490,Borås,100+ years,37
1491,Ulricehamn,0-4 years,1379
1491,Ulricehamn,5-9 years,1484
1491,Ulricehamn,10-14 years,1447
1491,Ulricehamn,15-19 years,1443
1491,Ulricehamn,20-24 years,1183
1491,Ulricehamn,25-29 years,1280
1491,Ulricehamn,30-34 years,1626
1491,Ulricehamn,35-39 years,1442
1491,Ulricehamn,40-44 years,1424
1491,Ulricehamn,45-49 years,1461
1491,Ulricehamn,50-54 years,1603
1491,Ulricehamn,55-59 years,1776
1491,Ulricehamn,60-64 years,1486
1491,Ulricehamn,65-69 years,1545
1491,Ulricehamn,70-74 years,1434
1491,Ulricehamn,75-79 years,1411
1491,Ulricehamn,80-84 years,887
1491,Ulricehamn,85-89 years,455
1491,Ulricehamn,90-94 years,257
1491,Ulricehamn,95-99 years,73
1491,Ulricehamn,100+ years,12
1492,Åmål,0-4 years,554
1492,Åmål,5-9 years,635
1492,Åmål,10-14 years,717
1492,Åmål,15-19 years,720
1492,Åmål,20-24 years,544
1492,Åmål,25-29 years,545
1492,Åmål,30-34 years,714
1492,Åmål,35-39 years,585
1492,Åmål,40-44 years,602
1492,Åmål,45-49 years,690
1492,Åmål,50-54 years,815
1492,Åmål,55-59 years,892
1492,Åmål,60-64 years,808
1492,Åmål,65-69 years,809
1492,Åmål,70-74 years,801
1492,Åmål,75-79 years,744
1492,Åmål,80-84 years,551
1492,Åmål,85-89 years,279
1492,Åmål,90-94 years,170
1492,Åmål,95-99 years,34
1492,Åmål,100+ years,7
1493,Mariestad,0-4 years,1210
1493,Mariestad,5-9 years,1369
1493,Mariestad,10-14 years,1336
1493,Mariestad,15-19 years,1342
1493,Mariestad,20-24 years,1179
1493,Mariestad,25-29 years,1310
1493,Mariestad,30-34 years,1670
1493,Mariestad,35-39 years,1398
1493,Mariestad,40-44 years,1225
1493,Mariestad,45-49 years,1308
1493,Mariestad,50-54 years,1518
1493,Mariestad,55-59 years,1773
1493,Mariestad,60-64 years,1557
1493,Mariestad,65-69 years,1531
1493,Mariestad,70-74 years,1517
1493,Mariestad,75-79 years,1584
1493,Mariestad,80-84 years,1046
1493,Mariestad,85-89 years,568
1493,Mariestad,90-94 years,250
1493,Mariestad,95-99 years,64
1493,Mariestad,100+ years,13
1494,Lidköping,0-4 years,2032
1494,Lidköping,5-9 years,2261
1494,Lidköping,10-14 years,2360
1494,Lidköping,15-19 years,2383
1494,Lidköping,20-24 years,2037
1494,Lidköping,25-29 years,2240
1494,Lidköping,30-34 years,2623
1494,Lidköping,35-39 years,2316
1494,Lidköping,40-44 years,2286
1494,Lidköping,45-49 years,2380
1494,Lidköping,50-54 years,2606
1494,Lidköping,55-59 years,2779
1494,Lidköping,60-64 years,2467
1494,Lidköping,65-69 years,2348
1494,Lidköping,70-74 years,2304
1494,Lidköping,75-79 years,2289
1494,Lidköping,80-84 years,1451
1494,Lidköping,85-89 years,817
1494,Lidköping,90-94 years,371
1494,Lidköping,95-99 years,98
1494,Lidköping,100+ years,9
1495,Skara,0-4 years,973
1495,Skara,5-9 years,1101
1495,Skara,10-14 years,1066
1495,Skara,15-19 years,1137
1495,Skara,20-24 years,968
1495,Skara,25-29 years,1041
1495,Skara,30-34 years,1250
1495,Skara,35-39 years,1132
1495,Skara,40-44 years,1027
1495,Skara,45-49 years,1012
1495,Skara,50-54 years,1304
1495,Skara,55-59 years,1342
1495,Skara,60-64 years,1088
1495,Skara,65-69 years,1067
1495,Skara,70-74 years,1053
1495,Skara,75-79 years,1013
1495,Skara,80-84 years,629
1495,Skara,85-89 years,342
1495,Skara,90-94 years,165
1495,Skara,95-99 years,35
1495,Skara,100+ years,10
1496,Skövde,0-4 years,3294
1496,Skövde,5-9 years,3440
1496,Skövde,10-14 years,3230
1496,Skövde,15-19 years,3126
1496,Skövde,20-24 years,3936
1496,Skövde,25-29 years,4296
1496,Skövde,30-34 years,4588
1496,Skövde,35-39 years,3800
1496,Skövde,40-44 years,3271
1496,Skövde,45-49 years,3178
1496,Skövde,50-54 years,3367
1496,Skövde,55-59 years,3591
1496,Skövde,60-64 years,2990
1496,Skövde,65-69 years,2894
1496,Skövde,70-74 years,2722
1496,Skövde,75-79 years,2521
1496,Skövde,80-84 years,1663
1496,Skövde,85-89 years,976
1496,Skövde,90-94 years,456
1496,Skövde,95-99 years,114
1496,Skövde,100+ years,10
1497,Hjo,0-4 years,488
1497,Hjo,5-9 years,512
1497,Hjo,10-14 years,543
1497,Hjo,15-19 years,471
1497,Hjo,20-24 years,375
1497,Hjo,25-29 years,439
1497,Hjo,30-34 years,588
1497,Hjo,35-39 years,517
1497,Hjo,40-44 years,516
1497,Hjo,45-49 years,516
1497,Hjo,50-54 years,571
1497,Hjo,55-59 years,645
1497,Hjo,60-64 years,526
1497,Hjo,65-69 years,613
1497,Hjo,70-74 years,653
1497,Hjo,75-79 years,593
1497,Hjo,80-84 years,373
1497,Hjo,85-89 years,204
1497,Hjo,90-94 years,75
1497,Hjo,95-99 years,23
1497,Hjo,100+ years,2
1498,Tidaholm,0-4 years,679
1498,Tidaholm,5-9 years,739
1498,Tidaholm,10-14 years,750
1498,Tidaholm,15-19 years,677
1498,Tidaholm,20-24 years,625
1498,Tidaholm,25-29 years,669
1498,Tidaholm,30-34 years,876
1498,Tidaholm,35-39 years,749
1498,Tidaholm,40-44 years,618
1498,Tidaholm,45-49 years,728
1498,Tidaholm,50-54 years,798
1498,Tidaholm,55-59 years,957
1498,Tidaholm,60-64 years,798
1498,Tidaholm,65-69 years,788
1498,Tidaholm,70-74 years,715
1498,Tidaholm,75-79 years,722
1498,Tidaholm,80-84 years,488
1498,Tidaholm,85-89 years,281
1498,Tidaholm,90-94 years,147
1498,Tidaholm,95-99 years,30
1498,Tidaholm,100+ years,5
1499,Falköping,0-4 years,1893
1499,Falköping,5-9 years,2051
1499,Falköping,10-14 years,2026
1499,Falköping,15-19 years,2112
1499,Falköping,20-24 years,1762
1499,Falköping,25-29 years,1722
1499,Falköping,30-34 years,2202
1499,Falköping,35-39 years,2091
1499,Falköping,40-44 years,1802
1499,Falköping,45-49 years,1958
1499,Falköping,50-54 years,1945
1499,Falköping,55-59 years,2248
1499,Falköping,60-64 years,1926
1499,Falköping,65-69 years,1914
1499,Falköping,70-74 years,1757
