country_name,region_code,region_name,year,k_passengers
Denmark,DK04,Midtjylland,2013,588
Denmark,DK05,Nordjylland,2013,1381
Estonia,EE00,Eesti,2013,1959
Greece,EL30,Αττική,2013,12534
Greece,EL41,Βόρειο Αιγαίο,2013,1067
Greece,EL42,Νότιο Αιγαίο,2013,8156
Greece,EL43,Κρήτη,2013,7951
Greece,EL51,"Ανατολική Μακεδονία, Θράκη",2013,391
Greece,EL52,Κεντρική Μακεδονία,2013,4111
Greece,EL53,Δυτική Μακεδονία,2013,12
Greece,EL54,Ήπειρος,2013,64
Greece,EL61,Θεσσαλία,2013,358
Greece,EL62,Ιόνια Νησιά,2013,3571
Greece,EL63,Δυτική Ελλάδα,2013,470
Greece,EL64,Στερεά Ελλάδα,2013,20
Greece,EL65,Πελοπόννησος,2013,141
Spain,ES11,Galicia,2013,3580
Spain,ES12,Principado de Asturias,2013,1034
Spain,ES13,Cantabria,2013,973
Spain,ES21,País Vasco,2013,4034
Spain,ES22,Comunidad Foral de Navarra,2013,150
Spain,ES24,Aragón,2013,458
Spain,ES30,Comunidad de Madrid,2013,39661
Spain,ES41,Castilla y León,2013,254
Spain,ES51,Cataluña,2013,38857
Spain,ES52,Comunidad Valenciana,2013,14212
Spain,ES53,Illes Balears,2013,30433
Spain,ES61,Andalucía,2013,18568
Spain,ES62,Región de Murcia,2013,1139
Spain,ES64,Ciudad Autónoma de Melilla,2013,280
Spain,ES70,Canarias,2013,29540
Finland,FI19,Länsi-Suomi,2013,932
Finland,FI1B,Helsinki-Uusimaa,2013,15271
Finland,FI1C,Etelä-Suomi,2013,422
Finland,FI1D,Pohjois- ja Itä-Suomi,2013,2324
Finland,FI20,Åland,2013,52
Finland,FIZZ,Extra-Regio NUTS 2,2013,-
France,FR10,Île-de-France,2013,90139
France,FRB0,Centre-Val de Loire,2013,180
France,FRC1,Bourgogne,2013,-
France,FRD1,Basse-Normandie,2013,-
France,FRD2,Haute-Normandie,2013,-
France,FRE1,Nord-Pas-de-Calais,2013,1646
France,FRE2,Picardie,2013,3952
France,FRF1,Alsace,2013,6994
France,FRF2,Champagne-Ardenne,2013,99
France,FRF3,Lorraine,2013,234
France,FRG0,Pays-de-la-Loire,2013,3853
France,FRH0,Bretagne,2013,1626
France,FRI1,Aquitaine,2013,6592
France,FRI2,Limousin,2013,298
France,FRI3,Poitou-Charentes,2013,215
France,FRJ1,Languedoc-Roussillon,2013,2639
France,FRJ2,Midi-Pyrénées,2013,8054
France,FRK1,Auvergne,2013,416
France,FRK2,Rhône-Alpes,2013,9053
France,FRL0,Provence-Alpes-Côte d’Azur,2013,20330
France,FRM0,Corse,2013,3211
France,FRY1,Guadeloupe,2013,2022
France,FRY2,Martinique,2013,1623
France,FRY3,Guyane,2013,420
France,FRY4,La Réunion,2013,1981
France,FRY5,Mayotte,2013,-
Croatia,HR03,Jadranska Hrvatska,2013,3864
Croatia,HR04,Kontinentalna Hrvatska,2013,2286
Hungary,HU11,Budapest,2013,8441
Hungary,HU32,Észak-Alföld,2013,-
Ireland,IE04,Northern and Western,2013,666
Ireland,IE05,Southern,2013,3835
Ireland,IE06,Eastern and Midland,2013,20136
,IS00,,2013,3199
Italy,ITC1,Piemonte,2013,3435
Italy,ITC3,Liguria,2013,1295
Italy,ITC4,Lombardia,2013,35725
Italy,ITF1,Abruzzo,2013,542
Italy,ITF3,Campania,2013,5400
Italy,ITF4,Puglia,2013,5574
Italy,ITF6,Calabria,2013,2733
Italy,ITG1,Sicilia,2013,12722
Italy,ITG2,Sardegna,2013,7101
Italy,ITH1,Provincia Autonoma di Bolzano/Bozen (1),2013,-
Italy,ITH3,Veneto,2013,13230
Italy,ITH4,Friuli-Venezia Giulia,2013,848
Italy,ITH5,Emilia-Romagna,2013,6918
Italy,ITI1,Toscana,2013,6435
Italy,ITI2,Umbria,2013,212
Italy,ITI3,Marche,2013,494
Italy,ITI4,Lazio,2013,40655
Lithuania,LT01,Sostinės regionas,2013,2657
Lithuania,LT02,Vidurio ir vakarų Lietuvos regionas,2013,825
Luxembourg,LU00,Luxembourg,2013,2169
Latvia,LV00,Latvija,2013,4782
Malta,MT00,Malta,2013,4032
Netherlands,NL13,Drenthe,2013,177
Netherlands,NL32,Noord-Holland,2013,52543
Netherlands,NL33,Zuid-Holland,2013,1494
Netherlands,NL41,Noord-Brabant,2013,3430
Netherlands,NL42,Limburg (NL),2013,433
,NO01,,2013,23035
,NO02,,2013,-
,NO03,,2013,3695
,NO04,,2013,6178
,NO05,,2013,7478
,NO06,,2013,4343
,NO07,,2013,4508
Poland,PL21,Małopolskie,2013,3633
Poland,PL22,Śląskie,2013,2545
Poland,PL41,Wielkopolskie,2013,1329
Poland,PL42,Zachodniopomorskie,2013,320
Poland,PL51,Dolnośląskie,2013,1873
Poland,PL61,Kujawsko-pomorskie,2013,341
Poland,PL63,Pomorskie,2013,2790
Poland,PL71,Łódzkie,2013,354
Poland,PL82,Podkarpackie,2013,588
Poland,PL91,Warszawski stołeczny,2013,10694
Portugal,PT11,Norte,2013,6374
Portugal,PT15,Algarve,2013,5983
Portugal,PT16,Centro (PT),2013,-
Portugal,PT17,Área Metropolitana de Lisboa,2013,16030
Portugal,PT18,Alentejo,2013,2
Portugal,PT20,Região Autónoma dos Açores,2013,1315
Portugal,PT30,Região Autónoma da Madeira,2013,2438
Romania,RO11,Nord-Vest,2013,1035
Romania,RO12,Centru,2013,545
Romania,RO21,Nord-Est,2013,536
Romania,RO22,Sud-Est,2013,-
Romania,RO32,București-Ilfov,2013,7607
Romania,RO41,Sud-Vest Oltenia,2013,-
Romania,RO42,Vest,2013,755
Sweden,SE11,Stockholm,2013,22956
Sweden,SE12,Östra Mellansverige,2013,2325
Sweden,SE21,Småland med öarna,2013,737
Sweden,SE22,Sydsverige,2013,2753
Sweden,SE23,Västsverige,2013,5867
Sweden,SE31,Norra Mellansverige,2013,110
Sweden,SE32,Mellersta Norrland,2013,681
Sweden,SE33,Övre Norrland,2013,2604
Slovenia,SI04,Zahodna Slovenija,2013,1266
Slovakia,SK01,Bratislavský kraj,2013,1340
Slovakia,SK04,Východné Slovensko,2013,236
United Kingdom,UKC1,Tees Valley and Durham,2013,159
United Kingdom,UKC2,Northumberland and Tyne and Wear,2013,4415
United Kingdom,UKD3,Greater Manchester,2013,20680
United Kingdom,UKD4,Lancashire,2013,263
United Kingdom,UKD7,Merseyside,2013,4186
United Kingdom,UKE1,East Yorkshire and Northern Lincolnshire,2013,235
United Kingdom,UKE3,South Yorkshire,2013,690
United Kingdom,UKE4,West Yorkshire,2013,3314
United Kingdom,UKF2,"Leicestershire, Rutland and Northamptonshire",2013,4327
United Kingdom,UKG1,"Herefordshire, Worcestershire and Warwickshire",2013,0
United Kingdom,UKG3,West Midlands,2013,9114
United Kingdom,UKH1,East Anglia,2013,472
United Kingdom,UKH2,Bedfordshire and Hertfordshire,2013,9693
United Kingdom,UKH3,Essex,2013,18814
United Kingdom,UKI4,Inner London — East,2013,3380
United Kingdom,UKI6,Outer London — South,2013,0
United Kingdom,UKI7,Outer London — West and North West,2013,72332
United Kingdom,UKJ1,"Berkshire, Buckinghamshire and Oxfordshire",2013,7
United Kingdom,UKJ2,"Surrey, East and West Sussex",2013,35427
United Kingdom,UKJ3,Hampshire and Isle of Wight,2013,1722
United Kingdom,UKJ4,Kent,2013,41
United Kingdom,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",2013,6139
United Kingdom,UKK2,Dorset and Somerset,2013,659
United Kingdom,UKK3,Cornwall and Isles of Scilly,2013,-
United Kingdom,UKK4,Devon,2013,738
United Kingdom,UKL2,East Wales,2013,1057
United Kingdom,UKM5,North Eastern Scotland,2013,3440
United Kingdom,UKM6,Highlands and Islands,2013,1433
United Kingdom,UKM7,Eastern Scotland,2013,9802
United Kingdom,UKM8,West Central Scotland,2013,7358
United Kingdom,UKM9,Southern Scotland,2013,1145
United Kingdom,UKN0,Northern Ireland,2013,6949
United Kingdom,UKZZ,Extra-Regio NUTS 2,2013,175
Austria,AT12,Niederösterreich,2014,22473
Austria,AT21,Kärnten,2014,226
Austria,AT22,Steiermark,2014,889
Austria,AT31,Oberösterreich,2014,553
Austria,AT32,Salzburg,2014,1823
Austria,AT33,Tirol,2014,988
Belgium,BE21,Prov. (2) Antwerpen,2014,84
Belgium,BE24,Prov. Vlaams-Brabant,2014,21754
Belgium,BE25,Prov. West-Vlaanderen,2014,226
Belgium,BE32,Prov. Hainaut,2014,6425
Belgium,BE33,Prov. Liège,2014,298
Bulgaria,BG33,Североизточен,2014,1372
Bulgaria,BG34,Югоизточен,2014,2508
Bulgaria,BG41,Югозападен,2014,3808
,CH01,,2014,15059
,CH02,,2014,178
,CH04,,2014,25451
,CH05,,2014,84
,CH07,,2014,136
Cyprus,CY00,Κύπρος,2014,7329
Czechia,CZ01,Praha,2014,11130
Czechia,CZ04,Severozápad,2014,82
Czechia,CZ05,Severovýchod,2014,145
Czechia,CZ06,Jihovýchod,2014,457
Czechia,CZ08,Moravskoslezsko,2014,266
Germany,DE11,Stuttgart,2014,9689
Germany,DE12,Karlsruhe,2014,947
Germany,DE13,Freiburg,2014,-
Germany,DE14,Tübingen,2014,550
Germany,DE21,Oberbayern,2014,39571
Germany,DE22,Niederbayern,2014,-
Germany,DE24,Oberfranken,2014,-
Germany,DE25,Mittelfranken,2014,3237
Germany,DE27,Schwaben,2014,747
Germany,DE30,Berlin,2014,20669
Germany,DE40,Brandenburg,2014,7274
Germany,DE50,Bremen,2014,2768
Germany,DE60,Hamburg,2014,14739
Germany,DE71,Darmstadt,2014,59414
Germany,DE73,Kassel,2014,-
Germany,DE80,Mecklenburg-Vorpommern,2014,111
Germany,DE91,Braunschweig,2014,-
Germany,DE92,Hannover,2014,5266
Germany,DE94,Weser-Ems,2014,-
Germany,DEA1,Düsseldorf,2014,23624
Germany,DEA2,Köln,2014,9418
Germany,DEA3,Münster,2014,878
Germany,DEA4,Detmold,2014,757
Germany,DEA5,Arnsberg,2014,1954
Germany,DEB1,Koblenz,2014,2380
Germany,DEB2,Trier,2014,-
Germany,DEB3,Rheinhessen-Pfalz,2014,201
Germany,DEC0,Saarland,2014,351
Germany,DED2,Dresden,2014,1738
Germany,DED5,Leipzig,2014,2295
Germany,DEE0,Sachsen-Anhalt,2014,-
Germany,DEF0,Schleswig-Holstein,2014,318
Germany,DEG0,Thüringen,2014,219
Germany,DEZZ,Extra-Regio NUTS 2,2014,-
Denmark,DK01,Hovedstaden,2014,25536
Denmark,DK02,Sjælland,2014,7
Denmark,DK03,Syddanmark,2014,2961
Denmark,DK04,Midtjylland,2014,545
Denmark,DK05,Nordjylland,2014,1377
Estonia,EE00,Eesti,2014,2020
Greece,EL30,Αττική,2014,15207
Greece,EL41,Βόρειο Αιγαίο,2014,1202
Greece,EL42,Νότιο Αιγαίο,2014,9210
Greece,EL43,Κρήτη,2014,8565
Greece,EL51,"Ανατολική Μακεδονία, Θράκη",2014,407
Greece,EL52,Κεντρική Μακεδονία,2014,5021
Greece,EL53,Δυτική Μακεδονία,2014,9
Greece,EL54,Ήπειρος,2014,79
Greece,EL61,Θεσσαλία,2014,402
Greece,EL62,Ιόνια Νησιά,2014,4081
Greece,EL63,Δυτική Ελλάδα,2014,519
Greece,EL64,Στερεά Ελλάδα,2014,13
Greece,EL65,Πελοπόννησος,2014,242
Spain,ES11,Galicia,2014,3738
Spain,ES12,Principado de Asturias,2014,1063
Spain,ES13,Cantabria,2014,815
Spain,ES21,País Vasco,2014,4227
Spain,ES22,Comunidad Foral de Navarra,2014,135
Spain,ES24,Aragón,2014,417
Spain,ES30,Comunidad de Madrid,2014,41541
Spain,ES41,Castilla y León,2014,218
Spain,ES51,Cataluña,2014,40404
Spain,ES52,Comunidad Valenciana,2014,14639
Spain,ES53,Illes Balears,2014,31306
Spain,ES61,Andalucía,2014,19635
Spain,ES62,Región de Murcia,2014,1094
Spain,ES64,Ciudad Autónoma de Melilla,2014,305
Spain,ES70,Canarias,2014,31680
Finland,FI19,Länsi-Suomi,2014,887
Finland,FI1B,Helsinki-Uusimaa,2014,15945
Finland,FI1C,Etelä-Suomi,2014,387
Finland,FI1D,Pohjois- ja Itä-Suomi,2014,2414
Finland,FI20,Åland,2014,52
Finland,FIZZ,Extra-Regio NUTS 2,2014,-
France,FR10,Île-de-France,2014,92491
France,FRB0,Centre-Val de Loire,2014,183
France,FRC1,Bourgogne,2014,-
France,FRD1,Basse-Normandie,2014,-
France,FRD2,Haute-Normandie,2014,-
France,FRE1,Nord-Pas-de-Calais,2014,1572
France,FRE2,Picardie,2014,4023
France,FRF1,Alsace,2014,7653
France,FRF2,Champagne-Ardenne,2014,96
France,FRF3,Lorraine,2014,240
France,FRG0,Pays-de-la-Loire,2014,4096
France,FRH0,Bretagne,2014,1610
France,FRI1,Aquitaine,2014,6865
France,FRI2,Limousin,2014,291
France,FRI3,Poitou-Charentes,2014,211
France,FRJ1,Languedoc-Roussillon,2014,2660
France,FRJ2,Midi-Pyrénées,2014,8002
France,FRK1,Auvergne,2014,416
France,FRK2,Rhône-Alpes,2014,8942
France,FRL0,Provence-Alpes-Côte d’Azur,2014,20329
France,FRM0,Corse,2014,3338
France,FRY1,Guadeloupe,2014,2014
France,FRY2,Martinique,2014,1623
France,FRY3,Guyane,2014,430
France,FRY4,La Réunion,2014,1991
France,FRY5,Mayotte,2014,301
Croatia,HR03,Jadranska Hrvatska,2014,4145
Croatia,HR04,Kontinentalna Hrvatska,2014,2418
Hungary,HU11,Budapest,2014,9055
Hungary,HU32,Észak-Alföld,2014,-
Ireland,IE04,Northern and Western,2014,704
Ireland,IE05,Southern,2014,3959
Ireland,IE06,Eastern and Midland,2014,21686
,IS00,,2014,3854
Italy,ITC1,Piemonte,2014,3650
Italy,ITC3,Liguria,2014,1259
Italy,ITC4,Lombardia,2014,36400
Italy,ITF1,Abruzzo,2014,553
Italy,ITF3,Campania,2014,5891
Italy,ITF4,Puglia,2014,5822
Italy,ITF6,Calabria,2014,2917
Italy,ITG1,Sicilia,2014,13854
Italy,ITG2,Sardegna,2014,7350
Italy,ITH1,Provincia Autonoma di Bolzano/Bozen (1),2014,-
Italy,ITH3,Veneto,2014,13444
Italy,ITH4,Friuli-Venezia Giulia,2014,736
Italy,ITH5,Emilia-Romagna,2014,7191
Italy,ITI1,Toscana,2014,6838
Italy,ITI2,Umbria,2014,204
Italy,ITI3,Marche,2014,472
Italy,ITI4,Lazio,2014,43234
Lithuania,LT01,Sostinės regionas,2014,2940
Lithuania,LT02,Vidurio ir vakarų Lietuvos regionas,2014,858
Luxembourg,LU00,Luxembourg,2014,2434
Latvia,LV00,Latvija,2014,4802
Malta,MT00,Malta,2014,4290
Netherlands,NL13,Drenthe,2014,171
Netherlands,NL32,Noord-Holland,2014,54957
Netherlands,NL33,Zuid-Holland,2014,1631
Netherlands,NL41,Noord-Brabant,2014,3961
Netherlands,NL42,Limburg (NL),2014,244
,NO01,,2014,24129
,NO02,,2014,-
,NO03,,2014,3544
,NO04,,2014,6151
,NO05,,2014,7509
,NO06,,2014,4393
,NO07,,2014,4676
Poland,PL21,Małopolskie,2014,3808
Poland,PL22,Śląskie,2014,2674
Poland,PL41,Wielkopolskie,2014,1423
Poland,PL42,Zachodniopomorskie,2014,302
Poland,PL51,Dolnośląskie,2014,2038
Poland,PL61,Kujawsko-pomorskie,2014,317
Poland,PL63,Pomorskie,2014,3454
Poland,PL71,Łódzkie,2014,254
Poland,PL82,Podkarpackie,2014,599
Poland,PL91,Warszawski stołeczny,2014,12287
Portugal,PT11,Norte,2014,6933
Portugal,PT15,Algarve,2014,6169
Portugal,PT16,Centro (PT),2014,-
Portugal,PT17,Área Metropolitana de Lisboa,2014,18159
Portugal,PT18,Alentejo,2014,1
Portugal,PT20,Região Autónoma dos Açores,2014,1274
Portugal,PT30,Região Autónoma da Madeira,2014,2542
Romania,RO11,Nord-Vest,2014,1179
Romania,RO12,Centru,2014,560
Romania,RO21,Nord-Est,2014,576
Romania,RO22,Sud-Est,2014,-
Romania,RO32,București-Ilfov,2014,8284
Romania,RO41,Sud-Vest Oltenia,2014,-
Romania,RO42,Vest,2014,733
Sweden,SE11,Stockholm,2014,24809
Sweden,SE12,Östra Mellansverige,2014,1870
Sweden,SE21,Småland med öarna,2014,799
Sweden,SE22,Sydsverige,2014,2699
Sweden,SE23,Västsverige,2014,5968
Sweden,SE31,Norra Mellansverige,2014,-
Sweden,SE32,Mellersta Norrland,2014,740
Sweden,SE33,Övre Norrland,2014,2761
Slovenia,SI04,Zahodna Slovenija,2014,1307
Slovakia,SK01,Bratislavský kraj,2014,1336
Slovakia,SK04,Východné Slovensko,2014,355
United Kingdom,UKC1,Tees Valley and Durham,2014,142
United Kingdom,UKC2,Northumberland and Tyne and Wear,2014,4513
United Kingdom,UKD3,Greater Manchester,2014,21950
United Kingdom,UKD4,Lancashire,2014,224
United Kingdom,UKD7,Merseyside,2014,3984
United Kingdom,UKE1,East Yorkshire and Northern Lincolnshire,2014,237
United Kingdom,UKE3,South Yorkshire,2014,724
United Kingdom,UKE4,West Yorkshire,2014,3263
United Kingdom,UKF2,"Leicestershire, Rutland and Northamptonshire",2014,4507
United Kingdom,UKG1,"Herefordshire, Worcestershire and Warwickshire",2014,0
United Kingdom,UKG3,West Midlands,2014,9691
United Kingdom,UKH1,East Anglia,2014,480
United Kingdom,UKH2,Bedfordshire and Hertfordshire,2014,10482
United Kingdom,UKH3,Essex,2014,21036
United Kingdom,UKI4,Inner London — East,2014,3648
United Kingdom,UKI6,Outer London — South,2014,0
United Kingdom,UKI7,Outer London — West and North West,2014,73371
United Kingdom,UKJ1,"Berkshire, Buckinghamshire and Oxfordshire",2014,1
United Kingdom,UKJ2,"Surrey, East and West Sussex",2014,38090
United Kingdom,UKJ3,Hampshire and Isle of Wight,2014,1830
United Kingdom,UKJ4,Kent,2014,14
United Kingdom,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",2014,6348
United Kingdom,UKK2,Dorset and Somerset,2014,660
United Kingdom,UKK3,Cornwall and Isles of Scilly,2014,-
United Kingdom,UKK4,Devon,2014,767
United Kingdom,UKL2,East Wales,2014,1020
United Kingdom,UKM5,North Eastern Scotland,2014,3725
United Kingdom,UKM6,Highlands and Islands,2014,1480
United Kingdom,UKM7,Eastern Scotland,2014,10181
United Kingdom,UKM8,West Central Scotland,2014,7709
United Kingdom,UKM9,Southern Scotland,2014,912
United Kingdom,UKN0,Northern Ireland,2014,6937
United Kingdom,UKZZ,Extra-Regio NUTS 2,2014,219
Austria,AT12,Niederösterreich,2015,22740
Austria,AT21,Kärnten,2015,230
Austria,AT22,Steiermark,2015,956
Austria,AT31,Oberösterreich,2015,523
Austria,AT32,Salzburg,2015,1829
Austria,AT33,Tirol,2015,1001
Belgium,BE21,Prov. (2) Antwerpen,2015,195
Belgium,BE24,Prov. Vlaams-Brabant,2015,23269
Belgium,BE25,Prov. West-Vlaanderen,2015,260
Belgium,BE32,Prov. Hainaut,2015,6945
Belgium,BE33,Prov. Liège,2015,295
Bulgaria,BG33,Североизточен,2015,1382
Bulgaria,BG34,Югоизточен,2015,2334
Bulgaria,BG41,Югозападен,2015,4057
,CH01,,2015,15688
,CH02,,2015,175
,CH04,,2015,26249
,CH05,,2015,92
,CH07,,2015,156
Cyprus,CY00,Κύπρος,2015,7591
Czechia,CZ01,Praha,2015,11868
Czechia,CZ04,Severozápad,2015,35
Czechia,CZ05,Severovýchod,2015,54
Czechia,CZ06,Jihovýchod,2015,436
Czechia,CZ08,Moravskoslezsko,2015,280
Germany,DE11,Stuttgart,2015,10487
Germany,DE12,Karlsruhe,2015,1045
Germany,DE13,Freiburg,2015,-
Germany,DE14,Tübingen,2015,511
Germany,DE21,Oberbayern,2015,40861
Germany,DE22,Niederbayern,2015,-
Germany,DE24,Oberfranken,2015,-
Germany,DE25,Mittelfranken,2015,3352
Germany,DE27,Schwaben,2015,869
Germany,DE30,Berlin,2015,20995
Germany,DE40,Brandenburg,2015,8509
Germany,DE50,Bremen,2015,2657
Germany,DE60,Hamburg,2015,15581
Germany,DE71,Darmstadt,2015,60889
Germany,DE73,Kassel,2015,-
Germany,DE80,Mecklenburg-Vorpommern,2015,-
Germany,DE91,Braunschweig,2015,-
Germany,DE92,Hannover,2015,5432
Germany,DE94,Weser-Ems,2015,-
Germany,DEA1,Düsseldorf,2015,24357
Germany,DEA2,Köln,2015,10313
Germany,DEA3,Münster,2015,804
Germany,DEA4,Detmold,2015,765
Germany,DEA5,Arnsberg,2015,1973
Germany,DEB1,Koblenz,2015,2597
Germany,DEB2,Trier,2015,-
Germany,DEB3,Rheinhessen-Pfalz,2015,-
Germany,DEC0,Saarland,2015,433
Germany,DED2,Dresden,2015,1712
Germany,DED5,Leipzig,2015,2304
Germany,DEE0,Sachsen-Anhalt,2015,-
Germany,DEF0,Schleswig-Holstein,2015,264
Germany,DEG0,Thüringen,2015,224
Germany,DEZZ,Extra-Regio NUTS 2,2015,-
Denmark,DK01,Hovedstaden,2015,26518
Denmark,DK02,Sjælland,2015,8
Denmark,DK03,Syddanmark,2015,2999
Denmark,DK04,Midtjylland,2015,498
Denmark,DK05,Nordjylland,2015,1417
Estonia,EE00,Eesti,2015,2161
Greece,EL30,Αττική,2015,18105
Greece,EL41,Βόρειο Αιγαίο,2015,1265
Greece,EL42,Νότιο Αιγαίο,2015,9643
Greece,EL43,Κρήτη,2015,8840
Greece,EL51,"Ανατολική Μακεδονία, Θράκη",2015,432
Greece,EL52,Κεντρική Μακεδονία,2015,5397
Greece,EL53,Δυτική Μακεδονία,2015,11
Greece,EL54,Ήπειρος,2015,87
Greece,EL61,Θεσσαλία,2015,401
Greece,EL62,Ιόνια Νησιά,2015,4227
Greece,EL63,Δυτική Ελλάδα,2015,550
Greece,EL64,Στερεά Ελλάδα,2015,22
Greece,EL65,Πελοπόννησος,2015,193
Spain,ES11,Galicia,2015,4022
Spain,ES12,Principado de Asturias,2015,1118
Spain,ES13,Cantabria,2015,874
Spain,ES21,País Vasco,2015,4517
Spain,ES22,Comunidad Foral de Navarra,2015,144
Spain,ES24,Aragón,2015,424
Spain,ES30,Comunidad de Madrid,2015,46297
Spain,ES41,Castilla y León,2015,212
Spain,ES51,Cataluña,2015,41877
Spain,ES52,Comunidad Valenciana,2015,15600
Spain,ES53,Illes Balears,2015,32354
Spain,ES61,Andalucía,2015,20807
Spain,ES62,Región de Murcia,2015,1066
Spain,ES64,Ciudad Autónoma de Melilla,2015,310
Spain,ES70,Canarias,2015,32538
Finland,FI19,Länsi-Suomi,2015,800
Finland,FI1B,Helsinki-Uusimaa,2015,16418
Finland,FI1C,Etelä-Suomi,2015,348
Finland,FI1D,Pohjois- ja Itä-Suomi,2015,2452
Finland,FI20,Åland,2015,59
Finland,FIZZ,Extra-Regio NUTS 2,2015,-
France,FR10,Île-de-France,2015,95337
France,FRB0,Centre-Val de Loire,2015,188
France,FRC1,Bourgogne,2015,-
France,FRD1,Basse-Normandie,2015,-
France,FRD2,Haute-Normandie,2015,-
France,FRE1,Nord-Pas-de-Calais,2015,1520
France,FRE2,Picardie,2015,4329
France,FRF1,Alsace,2015,8203
France,FRF2,Champagne-Ardenne,2015,81
France,FRF3,Lorraine,2015,245
France,FRG0,Pays-de-la-Loire,2015,4322
France,FRH0,Bretagne,2015,1665
France,FRI1,Aquitaine,2015,7234
France,FRI2,Limousin,2015,292
France,FRI3,Poitou-Charentes,2015,216
France,FRJ1,Languedoc-Roussillon,2015,2718
France,FRJ2,Midi-Pyrénées,2015,8020
France,FRK1,Auvergne,2015,393
France,FRK2,Rhône-Alpes,2015,9141
France,FRL0,Provence-Alpes-Côte d’Azur,2015,20708
France,FRM0,Corse,2015,3440
France,FRY1,Guadeloupe,2015,2059
France,FRY2,Martinique,2015,1634
France,FRY3,Guyane,2015,443
France,FRY4,La Réunion,2015,2058
France,FRY5,Mayotte,2015,303
Croatia,HR03,Jadranska Hrvatska,2015,4425
Croatia,HR04,Kontinentalna Hrvatska,2015,2576
Hungary,HU11,Budapest,2015,10228
Hungary,HU32,Észak-Alföld,2015,-
Ireland,IE04,Northern and Western,2015,685
Ireland,IE05,Southern,2015,3981
Ireland,IE06,Eastern and Midland,2015,24924
,IS00,,2015,4847
Italy,ITC1,Piemonte,2015,3779
Italy,ITC3,Liguria,2015,1354
Italy,ITC4,Lombardia,2015,38483
Italy,ITF1,Abruzzo,2015,610
Italy,ITF3,Campania,2015,6132
Italy,ITF4,Puglia,2015,6201
Italy,ITF6,Calabria,2015,2823
Italy,ITG1,Sicilia,2015,14038
Italy,ITG2,Sardegna,2015,7602
Italy,ITH1,Provincia Autonoma di Bolzano/Bozen (1),2015,-
Italy,ITH3,Veneto,2015,13678
Italy,ITH4,Friuli-Venezia Giulia,2015,738
Italy,ITH5,Emilia-Romagna,2015,7200
Italy,ITI1,Toscana,2015,7201
Italy,ITI2,Umbria,2015,280
Italy,ITI3,Marche,2015,515
Italy,ITI4,Lazio,2015,46034
Lithuania,LT01,Sostinės regionas,2015,3333
Lithuania,LT02,Vidurio ir vakarų Lietuvos regionas,2015,895
Luxembourg,LU00,Luxembourg,2015,2652
Latvia,LV00,Latvija,2015,5146
Malta,MT00,Malta,2015,4620
Netherlands,NL13,Drenthe,2015,182
Netherlands,NL32,Noord-Holland,2015,58168
Netherlands,NL33,Zuid-Holland,2015,1645
Netherlands,NL41,Noord-Brabant,2015,4378
Netherlands,NL42,Limburg (NL),2015,198
,NO01,,2015,24554
,NO02,,2015,-
,NO03,,2015,3146
,NO04,,2015,5911
,NO05,,2015,7534
,NO06,,2015,4328
,NO07,,2015,5051
Poland,PL21,Małopolskie,2015,4209
Poland,PL22,Śląskie,2015,3048
Poland,PL41,Wielkopolskie,2015,1477
Poland,PL42,Zachodniopomorskie,2015,405
Poland,PL51,Dolnośląskie,2015,2269
Poland,PL61,Kujawsko-pomorskie,2015,339
Poland,PL63,Pomorskie,2015,3986
Poland,PL71,Łódzkie,2015,288
Poland,PL82,Podkarpackie,2015,641
Poland,PL91,Warszawski stołeczny,2015,13804
Portugal,PT11,Norte,2015,8089
Portugal,PT15,Algarve,2015,6439
Portugal,PT16,Centro (PT),2015,-
Portugal,PT17,Área Metropolitana de Lisboa,2015,20113
Portugal,PT18,Alentejo,2015,0
Portugal,PT20,Região Autónoma dos Açores,2015,1657
Portugal,PT30,Região Autónoma da Madeira,2015,2706
Romania,RO11,Nord-Vest,2015,1486
Romania,RO12,Centru,2015,613
Romania,RO21,Nord-Est,2015,745
Romania,RO22,Sud-Est,2015,-
Romania,RO32,București-Ilfov,2015,9274
Romania,RO41,Sud-Vest Oltenia,2015,-
Romania,RO42,Vest,2015,923
Sweden,SE11,Stockholm,2015,25649
Sweden,SE12,Östra Mellansverige,2015,2021
Sweden,SE21,Småland med öarna,2015,840
Sweden,SE22,Sydsverige,2015,2801
Sweden,SE23,Västsverige,2015,6167
Sweden,SE31,Norra Mellansverige,2015,-
Sweden,SE32,Mellersta Norrland,2015,737
Sweden,SE33,Övre Norrland,2015,2780
Slovenia,SI04,Zahodna Slovenija,2015,1436
Slovakia,SK01,Bratislavský kraj,2015,1556
Slovakia,SK04,Východné Slovensko,2015,408
United Kingdom,UKC1,Tees Valley and Durham,2015,140
United Kingdom,UKC2,Northumberland and Tyne and Wear,2015,4560
United Kingdom,UKD3,Greater Manchester,2015,23093
United Kingdom,UKD4,Lancashire,2015,33
United Kingdom,UKD7,Merseyside,2015,4296
United Kingdom,UKE1,East Yorkshire and Northern Lincolnshire,2015,221
United Kingdom,UKE3,South Yorkshire,2015,857
United Kingdom,UKE4,West Yorkshire,2015,3445
United Kingdom,UKF2,"Leicestershire, Rutland and Northamptonshire",2015,4446
